I0317 11:11:05.018558    1186 libfabric_common.cpp:81] Found device - domain: ens21np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018561    1186 libfabric_common.cpp:81] Found device - domain: ens11np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018562    1186 libfabric_common.cpp:81] Found device - domain: ens42np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018563    1186 libfabric_common.cpp:81] Found device - domain: ens32np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018564    1186 libfabric_common.cpp:81] Found device - domain: ens41np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018565    1186 libfabric_common.cpp:81] Found device - domain: ens31np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018567    1186 libfabric_common.cpp:81] Found device - domain: ens22np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018568    1186 libfabric_common.cpp:81] Found device - domain: ens12np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018570    1186 libfabric_common.cpp:81] Found device - domain: ens21np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018571    1186 libfabric_common.cpp:81] Found device - domain: ens11np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018573    1186 libfabric_common.cpp:81] Found device - domain: ens42np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018574    1186 libfabric_common.cpp:81] Found device - domain: ens32np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018575    1186 libfabric_common.cpp:81] Found device - domain: ens41np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
I0317 11:11:05.018576    1186 libfabric_common.cpp:81] Found device - domain: ens31np0, provider=tcp;ofi_rxm, ep_type=3, caps=0x18000000013f06
